MOTOR VEHICLE THEFT,41.7532923891,-87.6167375512
NARCOTICS,41.8904728449,-87.7236460483
BURGLARY,41.858437358,-87.6765266804
OFFENSE INVOLVING CHILDREN,41.8793944221,-87.6687587098
CRIMINAL DAMAGE,41.7845203784,-87.6098376644
THEFT,41.9329006897,-87.6453296251
CRIMINAL TRESPASS,41.8785393615,-87.7584746465
BURGLARY,41.858437358,-87.6765266804
THEFT,41.967324691,-87.6640030217
THEFT,41.8702982915,-87.654394456
THEFT,41.8818674446,-87.6979306908
BATTERY,41.9199794582,-87.7610827817
BATTERY,41.9727003253,-87.6578679921
BURGLARY,41.8770315225,-87.7215816868
CRIMINAL TRESPASS,41.9747521866,-87.890372912
CRIMINAL DAMAGE,41.8783722454,-87.7541615461
ROBBERY,41.7868419795,-87.6451114585
BURGLARY,41.9917281407,-87.6883271533
BURGLARY,41.9961103099,-87.6887611433
ASSAULT,41.7081105878,-87.6337527623
BURGLARY,41.9269364478,-87.6465292182
BURGLARY,41.7900139065,-87.6464086314
THEFT,41.7414160401,-87.6595389292
BURGLARY,41.801205633,-87.7305921938
BURGLARY,41.8876457727,-87.6840059812
OTHER OFFENSE,41.8710650823,-87.7067393205
THEFT,41.8048115324,-87.6225750371
OTHER OFFENSE,41.9254191634,-87.7661897711
THEFT,41.9049524888,-87.6871992594
THEFT,41.7904241872,-87.7770034218
DECEPTIVE PRACTICE,41.9116576469,-87.6348741091
THEFT,41.8927814874,-87.7115001118
THEFT,41.9315031688,-87.6539662787
ASSAULT,41.8901557023,-87.7562734103
NARCOTICS,41.8459257853,-87.6856208111
ASSAULT,41.9727003253,-87.6578679921
THEFT,41.8953970496,-87.7115555456
BATTERY,41.7831584623,-87.6158441156
BURGLARY,41.7689787172,-87.6821908193
CRIMINAL TRESPASS,41.8312135167,-87.6176083578
PUBLIC PEACE VIOLATION,41.8986803798,-87.7403212665
BURGLARY,41.7486004307,-87.6328882437
OFFENSE INVOLVING CHILDREN,41.7079699398,-87.5661341105
THEFT,41.9301078205,-87.6845861329
THEFT,41.9096000933,-87.7393348279
BATTERY,41.8738324293,-87.7550874225
BURGLARY,41.9803324344,-87.7113735488
DECEPTIVE PRACTICE,41.7217346322,-87.6245499311
ROBBERY,41.8311860293,-87.6198065681
THEFT,41.8869061205,-87.6474098615
DECEPTIVE PRACTICE,41.8856327987,-87.6315146235
THEFT,41.9842434237,-87.6608429268
DECEPTIVE PRACTICE,41.8839155771,-87.6280410541
DECEPTIVE PRACTICE,41.9247858638,-87.6883220545
OTHER OFFENSE,41.6715702314,-87.6488662602
DECEPTIVE PRACTICE,41.909149177,-87.7752683999
THEFT,41.6513676356,-87.5457811723
DECEPTIVE PRACTICE,41.8519814205,-87.6977310445
DECEPTIVE PRACTICE,41.7690753379,-87.625671308
THEFT,42.0034913436,-87.7059456827
THEFT,41.8799855606,-87.7740313528
THEFT,41.9688519398,-87.6637847888
BURGLARY,41.8392853371,-87.651595746
BURGLARY,41.8568075546,-87.6804270196
DECEPTIVE PRACTICE,41.7614847329,-87.5770170468
BURGLARY,41.9803324344,-87.7113735488
THEFT,41.7202802666,-87.6734153448
BURGLARY,41.9487906348,-87.8032944538
DECEPTIVE PRACTICE,41.7690753379,-87.625671308
NARCOTICS,41.8950556112,-87.7549217325
CRIMINAL TRESPASS,41.9166690466,-87.7532532573
NARCOTICS,41.7802093387,-87.6838150837
DECEPTIVE PRACTICE,41.8856918431,-87.6522594135
THEFT,41.7603483266,-87.5686846267
THEFT,41.6849550034,-87.6434636036
THEFT,41.9546586522,-87.7130827497
CRIMINAL DAMAGE,41.9755395826,-87.7481517874
NARCOTICS,41.8952352767,-87.7100622197
THEFT,41.8869188739,-87.6435830018
BATTERY,41.970522146,-87.6598583497
THEFT,41.974543582,-87.811351723
NARCOTICS,41.8663718794,-87.6981502352
DECEPTIVE PRACTICE,41.8856327987,-87.6315146235
NARCOTICS,41.893569639,-87.7110957974
BURGLARY,41.6751343312,-87.6359511668
OTHER OFFENSE,41.8780056904,-87.6340729889
THEFT,41.956616879,-87.7451962415
OTHER OFFENSE,41.8742699951,-87.6416481504
ASSAULT,41.8767982517,-87.6277961898
NARCOTICS,41.7648150018,-87.6639383645
OTHER OFFENSE,41.7540831514,-87.5820039054
THEFT,41.7798592845,-87.6449074831
WEAPONS VIOLATION,41.9024086834,-87.7667313976
BATTERY,41.9654951043,-87.6585140414
ASSAULT,41.9499348889,-87.6436429569
BATTERY,41.99798915,-87.668865292
BURGLARY,41.683698501,-87.6532003732
OTHER OFFENSE,41.9117966998,-87.7095484324
THEFT,41.8749784153,-87.629071959
MOTOR VEHICLE THEFT,41.9283926523,-87.7149174455
NARCOTICS,41.8751763861,-87.7241586321
NARCOTICS,41.8894282819,-87.7540543424
BATTERY,41.9580569127,-87.750444171
DECEPTIVE PRACTICE,41.7508309472,-87.6251790996
BATTERY,41.9835347249,-87.6588532155
NARCOTICS,41.8807988146,-87.7117668606
NARCOTICS,41.782874563,-87.6143293362
BURGLARY,41.9012797522,-87.677351424
THEFT,41.8095542214,-87.5948251428
NARCOTICS,41.8661251526,-87.7204190753
BURGLARY,41.7513103055,-87.5578819982
NARCOTICS,41.8907663354,-87.7543727969
THEFT,41.8846217219,-87.6806360056
THEFT,41.9374436313,-87.6441671574
THEFT,41.7392009355,-87.6050410445
CRIMINAL DAMAGE,41.9006058541,-87.6284598302
THEFT,41.8008967191,-87.6564075508
THEFT,41.7513917467,-87.6055702405
THEFT,41.8964879405,-87.6923496987
DECEPTIVE PRACTICE,41.8866321009,-87.6173536942
THEFT,41.8283968212,-87.6218518947
MOTOR VEHICLE THEFT,41.9234862181,-87.7314894224
OTHER OFFENSE,41.8353152406,-87.6232027195
BURGLARY,41.8732748004,-87.7304332735
BATTERY,41.7834167772,-87.5929765521
PUBLIC PEACE VIOLATION,41.8722724492,-87.7276926294
OTHER OFFENSE,41.8132995047,-87.6945040419
NARCOTICS,41.8752390286,-87.7366128411
OTHER OFFENSE,41.7711364996,-87.6221477529
BATTERY,41.903117137,-87.6877834696
OTHER OFFENSE,41.8071056378,-87.7258639593
THEFT,42.0001507982,-87.7007874464
CRIMINAL TRESPASS,41.8661821232,-87.7151759178
OTHER OFFENSE,41.8861930493,-87.6155995001
CRIMINAL TRESPASS,41.8096032655,-87.6751147079
PUBLIC PEACE VIOLATION,41.8483559458,-87.6952014104
CRIMINAL DAMAGE,41.8835631653,-87.7357164714
THEFT,41.7403583832,-87.6084099414
NARCOTICS,41.809502307,-87.6160820884
BATTERY,41.8907210568,-87.7650864889
NARCOTICS,41.8636645587,-87.7078798886
CRIMINAL TRESPASS,42.0152551975,-87.6726046391
NARCOTICS,41.7820904425,-87.6522825964
NARCOTICS,41.782874563,-87.6143293362
BURGLARY,41.662250725,-87.6379419992
OTHER OFFENSE,41.6567730298,-87.6156238701
THEFT,41.9793883454,-87.659805388
NARCOTICS,41.8725804985,-87.713421634
THEFT,41.9477910435,-87.7686124934
THEFT,41.9574819659,-87.7458610933
THEFT,41.8281484768,-87.6327922802
THEFT,41.7353406248,-87.6388798079
THEFT,41.8579134745,-87.7125942068
DECEPTIVE PRACTICE,41.8363722101,-87.6430801938
BURGLARY,41.7186538174,-87.6287374915
BURGLARY,41.8701670183,-87.7046039205
OTHER OFFENSE,41.9448765686,-87.7302774407
THEFT,42.0068620937,-87.6733169899
ASSAULT,41.8273069968,-87.6388334037
NARCOTICS,41.8095212203,-87.6147173621
OFFENSE INVOLVING CHILDREN,41.6716601845,-87.628335157
THEFT,41.9148551628,-87.6340529934
CRIMINAL TRESPASS,42.0065661106,-87.6796191067
ROBBERY,41.7365263323,-87.6629351808
ROBBERY,41.8727095743,-87.7205985043
MOTOR VEHICLE THEFT,41.9053722915,-87.7363653865
NARCOTICS,41.8239296162,-87.6179499761
NARCOTICS,41.8279317397,-87.6172266362
THEFT,41.7979714871,-87.5856246328
BATTERY,41.8767982517,-87.6277961898
MOTOR VEHICLE THEFT,41.8690537819,-87.6273159515
NARCOTICS,41.8954452061,-87.7062806896
ROBBERY,41.8807457935,-87.7332713786
BATTERY,41.8942116546,-87.6628056171
ASSAULT,41.9982489391,-87.660699164
BATTERY,41.7947840435,-87.6063667471
THEFT,41.9396496469,-87.6812255748
BURGLARY,41.769992458,-87.5896924171
NARCOTICS,41.9054050758,-87.7140556427
THEFT,41.8834800763,-87.6277300275
NARCOTICS,41.7829087223,-87.6668704269
DECEPTIVE PRACTICE,41.9416276737,-87.7209940254
NARCOTICS,41.8661274657,-87.7203382848
PUBLIC PEACE VIOLATION,41.9740453562,-87.7063083064
NARCOTICS,41.8728000867,-87.7134305272
BATTERY,41.74835638,-87.6689612663
OTHER OFFENSE,41.764222505,-87.6201971061
MOTOR VEHICLE THEFT,41.8087642973,-87.6448181759
THEFT,41.928274866,-87.7857625083
DECEPTIVE PRACTICE,41.8689079465,-87.6568873961
OTHER OFFENSE,41.8119039808,-87.7051923562
BATTERY,41.6735798529,-87.634401328
THEFT,41.8557204645,-87.6736399471
DECEPTIVE PRACTICE,41.7800956373,-87.7033140455
OTHER OFFENSE,41.8793854155,-87.6272426287
THEFT,41.8739696355,-87.6740985443
BURGLARY,41.7526021954,-87.6503038996
BATTERY,41.7663050535,-87.6564267381
MOTOR VEHICLE THEFT,41.6987907979,-87.53876182
ROBBERY,41.8345516417,-87.6195490181
DECEPTIVE PRACTICE,41.983753469,-87.6648166891
CRIMINAL DAMAGE,41.7550577581,-87.576209255
CRIMINAL DAMAGE,41.7763255477,-87.7039192007
BURGLARY,41.6740817227,-87.6178437875
THEFT,41.8008591307,-87.6673482835
NARCOTICS,41.7961270293,-87.6471354908
ASSAULT,41.8956614308,-87.7066789298
THEFT,41.9637495156,-87.6501160622
ROBBERY,41.8363823266,-87.619591059
THEFT,41.9127470881,-87.6700440742
ROBBERY,41.9753647807,-87.6777207194
THEFT,41.9109804914,-87.6773292602
BURGLARY,41.9231595246,-87.7008319423
BURGLARY,41.9231595246,-87.7008319423
THEFT,41.7353406248,-87.6388798079
THEFT,41.8949043989,-87.6206293886
CRIMINAL TRESPASS,41.8935161828,-87.6630736644
BATTERY,41.7259310967,-87.5755878806
THEFT,41.7432278875,-87.660109936
OTHER OFFENSE,41.7595861476,-87.6297889759
THEFT,41.885948443,-87.6243756527
THEFT,41.8807564292,-87.634689293
DECEPTIVE PRACTICE,41.9082717763,-87.6739477947
THEFT,41.8341477924,-87.6745917456
CRIMINAL TRESPASS,41.7827235066,-87.6838850406
OTHER OFFENSE,41.9315615895,-87.7526332352
ASSAULT,41.9670818615,-87.6600196071
THEFT,41.6767281558,-87.6372041553
NARCOTICS,41.8994598009,-87.719957156
OTHER OFFENSE,41.8004155196,-87.641507751
BATTERY,42.0052203429,-87.6731904675
THEFT,41.89795366,-87.6242428821
BURGLARY,41.7881841157,-87.6852489967
MOTOR VEHICLE THEFT,41.8755549701,-87.7113366634
ROBBERY,41.8806276132,-87.7248926937
ROBBERY,41.8250043374,-87.609462771
THEFT,41.6885208315,-87.6802605755
THEFT,41.8836772584,-87.6498974906
THEFT,41.7066753457,-87.6703280907
MOTOR VEHICLE THEFT,41.7317321277,-87.6209925661
DECEPTIVE PRACTICE,41.8778109898,-87.6278144259
BATTERY,41.8745259498,-87.6938616519
THEFT,41.9974333458,-87.7006598474
BATTERY,41.8818915411,-87.7293497677
ROBBERY,41.6795797523,-87.6588738483
NARCOTICS,41.8725877669,-87.7127349626
ROBBERY,41.8813665263,-87.680544281
THEFT,41.7063005342,-87.700717084
ASSAULT,41.8759774406,-87.7462372616
BATTERY,41.7025952123,-87.6064539855
THEFT,41.9389944811,-87.7427118583
THEFT,41.8792829505,-87.7551741527
NARCOTICS,41.7634822265,-87.6450569172
NARCOTICS,41.8631409002,-87.7176208117
ROBBERY,41.8590546221,-87.724814577
THEFT,41.8742948774,-87.6676843117
BATTERY,41.7627607213,-87.584541757
ROBBERY,41.6924913156,-87.623249065
THEFT,41.919354659,-87.7055837001
CRIMINAL DAMAGE,41.9289625099,-87.7769589163
ASSAULT,41.7696573325,-87.5728740391
THEFT,41.6626881309,-87.6376628149
OTHER OFFENSE,41.6968407488,-87.6209786064
CRIMINAL DAMAGE,41.7747309009,-87.6909898784
MOTOR VEHICLE THEFT,41.7947620557,-87.6857144797
THEFT,41.9226830465,-87.6661012904
THEFT,41.7671510275,-87.6831623682
THEFT,41.8440257746,-87.6285894216
THEFT,41.9705898471,-87.7890407688
THEFT,41.6923617672,-87.6810272316
BATTERY,41.6700029474,-87.5439619245
INTERFERENCE WITH PUBLIC OFFICER,41.7955700757,-87.7625282194
OTHER OFFENSE,41.9942097997,-87.703314649
ASSAULT,41.7996139674,-87.6194931063
ROBBERY,41.7601978561,-87.6068158908
OTHER OFFENSE,41.7795741586,-87.6118584259
BATTERY,41.8583794997,-87.7150454994
NARCOTICS,41.8589232324,-87.7100368493
BATTERY,41.7794942236,-87.6494906499
BATTERY,41.7536768855,-87.5645638804
CRIMINAL DAMAGE,41.9404024027,-87.7212556859
DECEPTIVE PRACTICE,41.9057379294,-87.7265425424
THEFT,41.9777309167,-87.7782852029
THEFT,41.663215806,-87.639150308
OTHER OFFENSE,41.7747309009,-87.6909898784
CRIMINAL TRESPASS,41.9251016262,-87.6805836903
OTHER OFFENSE,41.8725148687,-87.7175455425
OTHER OFFENSE,41.9293480259,-87.7857974296
BATTERY,41.9023404079,-87.7574200034
OTHER OFFENSE,41.7015189943,-87.6235049576
CRIMINAL DAMAGE,41.7718509189,-87.6507999188
NARCOTICS,41.8673920324,-87.6985182875
THEFT,41.8580601339,-87.6317647915
THEFT,41.9199718999,-87.7316877938
THEFT,41.9029330995,-87.71671336
THEFT,41.8804940858,-87.6371304321
BATTERY,41.7949109236,-87.6647547968
THEFT,41.747029309,-87.5611582664
BATTERY,41.7658177927,-87.5959867407
MOTOR VEHICLE THEFT,41.7225942196,-87.5498388767
CRIMINAL DAMAGE,41.6910400638,-87.612310379
DECEPTIVE PRACTICE,41.8839155771,-87.6280410541
THEFT,41.8008967191,-87.6564075508
THEFT,41.878382815,-87.6520726453
THEFT,41.8967604947,-87.6283478496
OFFENSE INVOLVING CHILDREN,41.9041658262,-87.6810541277
NARCOTICS,41.7663570943,-87.5759554522
NARCOTICS,41.8921830943,-87.7442635062
THEFT,41.9117850665,-87.681274146
ASSAULT,41.6711341534,-87.630720017
DECEPTIVE PRACTICE,41.8272093954,-87.6327034537
BATTERY,41.7949109236,-87.6647547968
BURGLARY,41.9928685022,-87.66508549
BURGLARY,41.7398142261,-87.5813861446
ROBBERY,41.7844612806,-87.6130979564
OTHER OFFENSE,41.6840417961,-87.7221209324
THEFT,41.7392009355,-87.6050410445
ROBBERY,41.9352337934,-87.7174313892
CRIMINAL DAMAGE,41.9793204932,-87.6925347283
BATTERY,41.8250080958,-87.623254259
OTHER OFFENSE,41.7795741586,-87.6118584259
BATTERY,41.8603265697,-87.7102251242
NARCOTICS,41.743244197,-87.6000046117
CRIMINAL DAMAGE,41.9385524871,-87.7039399734
THEFT,41.8872402102,-87.6246955675
ROBBERY,41.7591392483,-87.5631059213
BURGLARY,41.9965193078,-87.6685715652
CRIMINAL DAMAGE,41.8702942099,-87.738791994
BATTERY,41.9043293972,-87.7069835642
NARCOTICS,41.8092568527,-87.6176474102
OTHER OFFENSE,41.7650551226,-87.6469608394
MOTOR VEHICLE THEFT,41.9098115664,-87.6943839617
NARCOTICS,41.8508880009,-87.7321667657
NARCOTICS,41.7663667978,-87.5745147618
MOTOR VEHICLE THEFT,41.8847651171,-87.7114199397
THEFT,41.9119240997,-87.7816184847
THEFT,41.9731675348,-87.7109063557
MOTOR VEHICLE THEFT,41.8592721159,-87.6257900102
BURGLARY,41.878382815,-87.6520726453
THEFT,41.8780870525,-87.7646366148
BURGLARY,41.7683395621,-87.724789194
THEFT,41.8819838716,-87.6366221856
OTHER OFFENSE,41.6582182549,-87.6032571744
BATTERY,41.8975809424,-87.7150164562
BATTERY,41.961002958,-87.7300187791
OFFENSE INVOLVING CHILDREN,41.8744476151,-87.7269781295
DECEPTIVE PRACTICE,41.8744230818,-87.6293571096
CRIMINAL DAMAGE,41.7638231105,-87.5605574038
THEFT,41.8955441198,-87.6968254768
BATTERY,41.8879917654,-87.7457012541
NARCOTICS,41.8750813555,-87.7454156338
NARCOTICS,41.902483109,-87.7449696385
CRIMINAL DAMAGE,41.8846909997,-87.7139545849
OTHER OFFENSE,41.8749114066,-87.7449178266
THEFT,41.7997846918,-87.7035906668
PUBLIC PEACE VIOLATION,41.7451924661,-87.5512864455
THEFT,41.7586916992,-87.5762838265
BATTERY,41.9617160203,-87.7772145538
NARCOTICS,41.7915959645,-87.6558783542
THEFT,41.9063442804,-87.6713814189
DECEPTIVE PRACTICE,41.8869437845,-87.624687826
BURGLARY,41.7856168737,-87.6462942355
OFFENSE INVOLVING CHILDREN,41.8610549247,-87.627418634
CRIMINAL DAMAGE,41.7358973977,-87.5634606262
CRIMINAL TRESPASS,42.0163936915,-87.6754116747
NARCOTICS,41.8719330437,-87.7104134847
NARCOTICS,41.8654244431,-87.7202458765
BATTERY,41.6536198668,-87.5969823639
THEFT,41.9434875086,-87.7668199558
NARCOTICS,41.7298944817,-87.551105673
THEFT,41.9072035344,-87.6800607109
CRIMINAL TRESPASS,41.89344023,-87.711523105
CRIMINAL DAMAGE,41.82581013,-87.6247019825
ROBBERY,41.8371300817,-87.6175974813
NARCOTICS,41.9188350982,-87.7191176171
CRIMINAL DAMAGE,41.8458288074,-87.623251621
BATTERY,41.9755656991,-87.7737548399
NARCOTICS,41.8976657812,-87.6251753594
NARCOTICS,41.8128784668,-87.6700886903
THEFT,41.7645026745,-87.688500405
BURGLARY,41.9614479545,-87.6718114593
BURGLARY,41.7915354627,-87.6461540293
BATTERY,41.8818707216,-87.6351618835
THEFT,41.9616371018,-87.6497599226
BATTERY,41.9391464774,-87.7895912536
CRIMINAL DAMAGE,41.7700418515,-87.5896918466
OTHER OFFENSE,41.89346915,-87.758142456
BATTERY,41.9941359382,-87.6556585957
BATTERY,41.9311431889,-87.7835917621
THEFT,41.9473235955,-87.710084439
CRIMINAL DAMAGE,41.9868503875,-87.7716146101
ROBBERY,41.7934080267,-87.674422322
THEFT,41.8834352094,-87.6280206312
CRIMINAL DAMAGE,41.9412092478,-87.6980255393
THEFT,41.9249863191,-87.6724197614
OTHER OFFENSE,41.7326062042,-87.5803234918
BATTERY,41.9919844928,-87.6812434207
CRIMINAL DAMAGE,41.7496129509,-87.6717590918
MOTOR VEHICLE THEFT,41.957045384,-87.7033720075
THEFT,41.8825486763,-87.6279973312
ASSAULT,41.898299827,-87.7665840631
BURGLARY,41.9802492318,-87.7031617357
NARCOTICS,41.8831356761,-87.7683669431
ASSAULT,41.9334868879,-87.6456099869
NARCOTICS,41.9329333618,-87.717798983
BATTERY,41.8108518485,-87.6037788067
NARCOTICS,41.7922238212,-87.67561158
MOTOR VEHICLE THEFT,41.7468010521,-87.6073883678
CRIMINAL TRESPASS,41.7938326128,-87.64526771
ROBBERY,41.7282276454,-87.6517600922
THEFT,41.9090291675,-87.8056073332
NARCOTICS,41.7613378395,-87.634421117
OTHER OFFENSE,41.7284350915,-87.5707886684
CRIMINAL TRESPASS,41.77560271,-87.6888731576
NARCOTICS,41.8160456729,-87.6458700676
THEFT,41.8433027068,-87.7331883033
BATTERY,41.7217706776,-87.5718455032
THEFT,41.8780263499,-87.6320605248
THEFT,41.7617995256,-87.574814153
CRIMINAL DAMAGE,41.9676307263,-87.7706472551
THEFT,41.925163873,-87.6756222449
DECEPTIVE PRACTICE,41.8931421821,-87.6294601087
THEFT,41.9535825226,-87.7432021675
THEFT,41.9389999223,-87.7666612016
CRIMINAL DAMAGE,41.9325173477,-87.6500672663
ROBBERY,41.7656768423,-87.5623899259
NARCOTICS,41.878049768,-87.6278191434
CRIMINAL DAMAGE,41.9766532154,-87.9009844631
NARCOTICS,41.891028269,-87.713595876
BATTERY,41.950079791,-87.7382018816
MOTOR VEHICLE THEFT,41.8688045237,-87.639096677
NARCOTICS,41.7500090876,-87.5509384778
ASSAULT,41.9955754061,-87.7006377837
PUBLIC PEACE VIOLATION,41.8812405502,-87.6743432906
ROBBERY,41.7425281543,-87.5610839504
BATTERY,41.9424877789,-87.6707871609
THEFT,41.6756161227,-87.660610016
MOTOR VEHICLE THEFT,41.953387926,-87.7572989007
THEFT,41.7441710854,-87.7187221299
THEFT,41.9265507212,-87.7230197011
MOTOR VEHICLE THEFT,41.8164582196,-87.6212430233
DECEPTIVE PRACTICE,41.8855843429,-87.7260465432
THEFT,41.9508247507,-87.6727006561
BATTERY,41.9335147809,-87.6926516494
THEFT,41.9384761381,-87.7825253885
BURGLARY,41.7612331511,-87.7016476088
CRIMINAL DAMAGE,41.8990908204,-87.7751209003
CRIMINAL TRESPASS,41.8308024423,-87.6146224847
DECEPTIVE PRACTICE,41.8780263499,-87.6320605248
NARCOTICS,41.7923175831,-87.6222546984
DECEPTIVE PRACTICE,41.8914829724,-87.6309768029
OTHER OFFENSE,41.6984479829,-87.6965574155
SEX OFFENSE,41.8160295376,-87.7008563125
THEFT,41.8914829724,-87.6309768029
NARCOTICS,41.8753964606,-87.7064106118
NARCOTICS,41.929690715,-87.7185026717
NARCOTICS,41.7441523933,-87.6112437628
ROBBERY,41.7091213575,-87.6077794853
BURGLARY,41.7671024438,-87.5749569654
BATTERY,41.8719004679,-87.7644270997
THEFT,41.752849599,-87.6430265972
OTHER OFFENSE,41.9133354083,-87.7083908367
MOTOR VEHICLE THEFT,41.6587665672,-87.6363217361
BURGLARY,41.758759014,-87.5551424234
MOTOR VEHICLE THEFT,41.9964616085,-87.6887686346
THEFT,41.6906466566,-87.6245068685
WEAPONS VIOLATION,41.7951954065,-87.7331679068
THEFT,41.9741746847,-87.8171615085
CRIMINAL DAMAGE,41.8511248429,-87.6932175487
NARCOTICS,41.8065484753,-87.6650629561
BATTERY,41.72830186,-87.666750069
ROBBERY,41.7981387797,-87.7564945332
NARCOTICS,41.8942549054,-87.7124701582
CRIMINAL DAMAGE,41.8085586194,-87.6026384043
OTHER OFFENSE,42.0075449197,-87.6651710728
PUBLIC PEACE VIOLATION,41.9686529617,-87.6973226945
ASSAULT,41.7561813769,-87.6462637536
BATTERY,41.9278137876,-87.6404563481
THEFT,41.7496711697,-87.7224149429
NARCOTICS,41.88993078,-87.7090744256
CRIMINAL DAMAGE,41.8753371321,-87.6766437486
THEFT,41.8530820114,-87.6223859051
THEFT,41.6961607854,-87.5958455507
PROSTITUTION,41.891795857,-87.6265109753
BATTERY,41.8860229138,-87.6965674408
CRIMINAL DAMAGE,41.8829066325,-87.7543372614
NARCOTICS,41.7641636919,-87.6833758022
LIQUOR LAW VIOLATION,41.9102247011,-87.7071096259
BATTERY,41.8043064836,-87.6225586125
NARCOTICS,41.9319725189,-87.719781733
NARCOTICS,41.9373280174,-87.8068736443
NARCOTICS,41.7700527866,-87.6116315387
ROBBERY,41.85283994,-87.7016316629
OTHER OFFENSE,41.926089823,-87.7266694275
OTHER OFFENSE,41.9097890543,-87.6767720214
THEFT,41.8812405502,-87.6743432906
OTHER OFFENSE,41.7788764659,-87.7021857556
THEFT,41.8537170257,-87.6387092729
BATTERY,41.8650370732,-87.7145371399
THEFT,41.7683666781,-87.6640334087
NARCOTICS,41.961220551,-87.7146993891
NARCOTICS,41.743932811,-87.599542401
THEFT,41.892633155,-87.624334789
NARCOTICS,41.8763000522,-87.7243976489
BATTERY,41.7524596033,-87.6517090313
BATTERY,42.0052815102,-87.6695215915
WEAPONS VIOLATION,41.7856919586,-87.6058901315
NARCOTICS,41.883686006,-87.7489209235
NARCOTICS,41.7447001862,-87.635950071
THEFT,41.9021605514,-87.6749363609
BATTERY,41.9664276631,-87.6579673513
THEFT,41.756550406,-87.7181605632
CRIMINAL DAMAGE,42.0188875909,-87.6806006217
THEFT,41.9270397729,-87.6408873233
MOTOR VEHICLE THEFT,41.7847074124,-87.6133995326
MOTOR VEHICLE THEFT,41.8097790308,-87.5943640525
DECEPTIVE PRACTICE,41.9174923717,-87.6486255989
CRIM SEXUAL ASSAULT,41.8757869731,-87.6266763859
THEFT,41.9174923717,-87.6486255989
CRIMINAL DAMAGE,41.8940082242,-87.7421678781
MOTOR VEHICLE THEFT,41.9579647582,-87.7018849753
THEFT,41.9463456559,-87.6556576897
CRIMINAL TRESPASS,41.8950542727,-87.7552008891
THEFT,41.9714971125,-87.6867220543
OTHER OFFENSE,41.8806056855,-87.7264535545
WEAPONS VIOLATION,41.8864549859,-87.7118185383
NARCOTICS,41.8766757662,-87.7454157083
ROBBERY,41.7581880515,-87.5563368207
THEFT,41.8855047459,-87.6280823339
THEFT,41.9544918115,-87.6619572317
ROBBERY,41.8440621759,-87.7304360205
BATTERY,41.8789338122,-87.7294584047
NARCOTICS,41.8910299957,-87.7236591137
MOTOR VEHICLE THEFT,41.750854044,-87.5884694577
BATTERY,41.9362306678,-87.8051552694
DECEPTIVE PRACTICE,41.7863512799,-87.651181484
LIQUOR LAW VIOLATION,41.9736973983,-87.6920027027
ASSAULT,41.685614721,-87.6505369445
BURGLARY,41.89103508,-87.760353237
ASSAULT,41.8011331622,-87.6649175094
MOTOR VEHICLE THEFT,41.8452935844,-87.6407638985
CRIMINAL TRESPASS,41.9073006507,-87.6395393783
THEFT,41.830910878,-87.6267922517
MOTOR VEHICLE THEFT,41.8569281885,-87.6708230709
MOTOR VEHICLE THEFT,41.870326544,-87.7178419109
THEFT,41.8921765909,-87.6295221291
CRIMINAL DAMAGE,41.7832280387,-87.6945789688
MOTOR VEHICLE THEFT,41.6617730848,-87.6379215206
THEFT,41.9014945478,-87.6315246191
THEFT,41.8828364936,-87.7683548897
CRIMINAL DAMAGE,41.8118064962,-87.616801024
ASSAULT,41.7363790385,-87.6277926875
BATTERY,41.7315521901,-87.604552264
NARCOTICS,41.8513331799,-87.7317588478
ROBBERY,41.9427951409,-87.6511080338
NARCOTICS,41.8637783433,-87.7193034297
NARCOTICS,41.8544982541,-87.680667074
CRIMINAL DAMAGE,41.9291100395,-87.7075313099
CRIMINAL DAMAGE,41.7898238394,-87.6874436426
THEFT,41.9125848739,-87.6633738568
CRIMINAL DAMAGE,41.84192603,-87.701137157
THEFT,41.8579562596,-87.7325080332
NARCOTICS,41.7051292327,-87.6513888646
BATTERY,41.6840610388,-87.6188717847
THEFT,41.888946508,-87.6485669373
THEFT,41.9020637734,-87.6540800817
ASSAULT,41.7061973691,-87.6123717656
DECEPTIVE PRACTICE,41.9905108631,-87.7484781641
CRIMINAL DAMAGE,41.8621863048,-87.7105705042
WEAPONS VIOLATION,41.7511721254,-87.6055580623
THEFT,41.921364387,-87.6358448733
THEFT,41.8602296878,-87.6955752786
THEFT,41.7612070745,-87.6607907156
MOTOR VEHICLE THEFT,41.9536665638,-87.7355767123
DECEPTIVE PRACTICE,41.8249279833,-87.6657230537
BATTERY,41.9020637734,-87.6540800817
BATTERY,41.7497967206,-87.6283640538
THEFT,41.9098958741,-87.6527002043
OTHER OFFENSE,41.8107806699,-87.5939343743
BATTERY,41.7724210181,-87.6107434967
BATTERY,41.8311934942,-87.6192414146
BATTERY,41.9735564696,-87.6791845051
THEFT,41.9665191753,-87.7085368665
OTHER OFFENSE,41.9243442314,-87.7466869871
BATTERY,41.974366951,-87.7170471428
BATTERY,41.8717309196,-87.725961067
BURGLARY,41.704270529,-87.6123200504
THEFT,41.7743216965,-87.6318165912
BATTERY,41.8870993639,-87.7635687905
THEFT,41.7826423606,-87.7083415901
BATTERY,41.8744637112,-87.6437426399
BURGLARY,41.95478814,-87.7752123339
OTHER OFFENSE,41.9687315083,-87.7086292409
NARCOTICS,41.8094328492,-87.6861756308
